81.2812	104.062	88.875
86.9766	92.6719	88.875
88.0312	90.5625	88.875
88.4004	89.8242	88.875
88.5712	89.4825	88.875
88.6641	89.2969	88.875
88.72	89.1849	88.875
88.7563	89.1123	88.875
88.7812	89.0625	88.875
88.7991	89.0269	88.875
88.8122	89.0005	88.875
88.8223	88.9805	88.875
88.8301	88.9649	88.875
88.8363	88.9525	88.875
88.8412	88.9425	88.875
88.8453	88.9343	88.875
88.8487	88.9276	88.875
88.8516	88.9219	88.875
88.854	88.9171	88.875
