1.99499	1.0779	1.68929
1.75077	1.53644	1.67933
1.71022	1.61609	1.67884
1.69634	1.64361	1.67876
1.68997	1.65628	1.67874
1.68652	1.66315	1.67873
1.68445	1.66729	1.67873
1.68311	1.66997	1.67873
1.68219	1.67181	1.67873
1.68153	1.67313	1.67873
1.68104	1.6741	1.67873
1.68067	1.67484	1.67873
1.68038	1.67541	1.67873
1.68015	1.67587	1.67873
1.67997	1.67624	1.67873
1.67982	1.67654	1.67873
1.67969	1.67679	1.67873
1.67959	1.677	1.67873
1.6795	1.67718	1.67873
