70.3918	337.639	159.474
119.838	204.016	147.897
133.858	173.303	147.006
139.301	161.927	146.843
141.926	156.54	146.797
143.38	153.58	146.78
144.267	151.784	146.773
144.847	150.614	146.769
145.247	149.809	146.768
145.533	149.233	146.767
145.746	148.806	146.766
145.908	148.48	146.765
146.034	148.227	146.765
146.135	148.026	146.765
146.216	147.864	146.765
146.282	147.731	146.765
146.337	147.62	146.765
146.383	147.528	146.765
146.422	147.45	146.765
